
"",Cherrully,Cherry,"
","Happy New Month #FOLLOWXFOLLOW Jerry Blevins Is 'Happy to Be a New York Met' - New York Times ",Wed Apr 01 08:34:46 +0000 2015,1427877286663,583185725417512961,person,0.966684889297144,new_job,0.4495902154713895,other,0.9647700187097326
"",Boomkatkat,Victoria Stewart,"Bacon rules everything around me.
","Randolph always called me a bitch. But, it got the job done. Lol",Thu Apr 02 00:34:15 +0000 2015,1427934855666,583427187317014528,person,0.9977835978107548,new_job,0.9616239722752075,other,0.8369413310142101
"",mailtokartik1,Kartik Singh,"
",Creating Job-seekers and not job creators #ShutDown #Entrepreneurship #StopHim #DictatorFreeIITJ,Thu Apr 02 21:22:29 +0000 2015,1428009749663,583741315508076544,person,0.9531813078941149,new_job,0.6611414495086158,other,0.5008295217405277
"",killldiego,Diego caballero,"we f up out here
",a job is a job and money is money who cares if it's in front of the school.,Thu Apr 02 23:34:38 +0000 2015,1428017678660,583774572131954688,person,0.9812607247225145,new_job,0.9863056367247086,other,0.5995798317830257
"",Juni_xx,2JEVOTE~,"SC: Juni_xx // Trvp en mis oidos
","WHEN A GIRL FINDS OUT YOU GOT YA OWN CAR, JOB, HOUSE AND NO KIDS ",Fri Apr 03 02:44:11 +0000 2015,1428029051660,583822273951440896,person,0.5722581751350407,new_job,0.8316159357321654,other,0.9619770078960921
"",IrishmanSpeaks,Conor Cunneen,"Humorous Motivational Keynote Speaker Emcee & Educator. Improving People, Performance & Productivity. FREE Irish brogue. History buff. One man show.
",Jeez! We do a tour with Erika  and she leaves. What did we do?? Great job young lady & best in your new job.,Fri Apr 03 21:09:45 +0000 2015,1428095385665,584100498933809153,person,0.8818620215548625,new_job,0.9719337234851236,other,0.9847205127466945
"",Juliajujubean,Julia Monge,"EAST STROUDSBURG UNIVERSITY
",Congrats to my uncle Steve for retiring his job after 34 years,Fri Apr 03 21:46:34 +0000 2015,1428097594658,584109764122030080,person,0.9786333341051764,new_job,0.7540592482329204,other,0.8296284813012996
"",vidyagosain,Vidya Gosain,"go hard or go home
",Days like this i cant wait to have an actual post graduate job and get away from the absolute dire craic that is working at mcdonalds,Mon Apr 06 17:31:17 +0000 2015,1428341477666,585132683598102528,person,0.5363940431810047,new_job,0.7923469911441041,other,0.6730828255176377
"",j_habimana1,"Joseph Habimana ","Do Well, Live Well and Dress Really Wel
","All the days that you wake up,You got one job, and that'd to get better every single day. ",Tue Apr 07 18:54:29 +0000 2015,1428432869660,585516009404137472,person,0.9923785164365834,new_job,0.9972090062828305,other,0.7176946110297197
"",NeedNoRespect,Needy,"No gods, No kings, Only 'Mon
",hiiiiiii! Good to hear you're alive sucks you're so busy! But I got the programming job! :D,Wed Apr 08 14:02:36 +0000 2015,1428501756657,585804942411042818,person,0.903998763704033,new_job,0.9371185276095563,other,0.6964056357521587
"",Sight2Serve,Sight2Serve,"Sight2Serve offers simple and quality solutions for web presence
",More Happy Customers! Duane did an excellent job for our office. We needed a quick job to clean up our logo and he succeeded. Daniel G.,Wed Apr 08 19:56:14 +0000 2015,1428522974662,585893937174487040,person,0.8407452498540433,new_job,0.9951911731051734,other,0.9952803448584095
"",AngeloNano,Nano,"#Family #PowerCircle #Lions
",Can't depend on niggas to do they job so u gotta get it by ur self thas that extra ambition #Circle,Sun Apr 12 17:15:17 +0000 2015,1428858917664,587302984251355136,person,0.7895075525302492,new_job,0.5643723089947903,other,0.9197546610076329
"",vanichandra2010,Chandramohanarao,"Post grad. in Journalism and Astrology. A human. Proud Hindu. Pseudo secularism taboo. A Modi follower. Love humor in life, pun in tweets. A fine chef.
",Happy Tamil New year. Happy Tamil New year.  Namaskaram. Happy Tamil New year.,Tue Apr 14 01:40:35 +0000 2015,1428975635664,587792535025614848,person,0.932374342696906,new_job,0.7243207510069225,other,0.6310143710600434
"",GRamundoMMC,Gabriella Ramundo,"Helping Human Resources professionals in the NYC area either fill their current HR positions or find new HR opportunities.
","I'm hiring for this job: HR Generalist in New York, NY  #NEWjob",Fri Apr 17 13:47:30 +0000 2015,1429278450660,589062633174728704,person,0.915160521695086,new_job,0.8912036177834176,other,0.5068597950983346
"",jengaj3n,Jen,"Sure look! Sarcasm enthusiast. Lover of puns. NCHD. Software Engineer. Awful mix of work-related medical and personal tweets
",New job finishes by six. No more finishing at 9 and playing catch up on-call #12weekstogo,Fri Apr 17 17:00:11 +0000 2015,1429290011660,589111123523330048,person,0.9948897675177947,new_job,0.6649924280867572,other,0.651613429047544
"",joe_obrien34,Joe O'Brien,"
","Everyone who knows me knows where I stand on Rodgers,he is a corrupt politician who won the lottery when he got the liverpool job",Sun Apr 19 15:56:01 +0000 2015,1429458961660,589819751184084992,person,0.9988572452235436,new_job,0.9219897663562834,other,0.9976239274054343
"",isasaifullah,Isa Saifullah,"If you're reading this to know a bit more about me... Sorry to disappoint.
","People, both media and audience, berated Suarez, and it got to him, but it never hindered his goal-scoring ability. He just got the job done",Sat May 02 10:06:28 +0000 2015,1430561188661,594442826303148032,person,0.9859214522314091,new_job,0.9667333869248586,other,0.9953501966798546
"",errorash,cat !,"michael af from womb to tomb
","daddy sleeping after i gave him a blow job opps there is some in my hair ",Sat May 02 23:20:54 +0000 2015,1430608854658,594642751985217536,person,0.860667559246054,new_job,0.6879246062433949,other,0.5681907181764094
"",JobCentral84882,Money Hookup,"Received an exclusive password? Click the shortlink below:
","You just got an exclusive admit to our job system. Visit our profile linky and use key 70813 to claim ",Tue May 05 17:25:18 +0000 2015,1430846718659,595640425916010496,person,0.5936558263245348,new_job,0.8295585085650529,other,0.8471689568269467
"",JobCentral94563,Money Connection,"Have a special key? Click the link below:
","You just got an admit 2 our top tier job system. Click on our profile bitly link & input pw 7777 2 claim ",Tue May 12 16:53:40 +0000 2015,1431449620662,598169180198801408,person,0.5936558263245348,new_job,0.7718375070957093,other,0.6814521228538104
"",Chino2Ligit,Chino2Ligit,"Black Billionaire #YetMade #EnvironmentalScientist #Philanthropist #Christian
",u guys ROCK. GOODMORNING to u guys! Great job. Onetouch!,Wed May 13 07:46:05 +0000 2015,1431503165658,598393764189732864,person,0.9737615990934592,new_job,0.4011547272188791,other,0.9732099945045887
