
"",coryherrin,Cory Herrin,"father, husband, and advocate for finding and living your dreams.
","BTW Class of 2016, the sun will set on May 20, 2016 at 8:09 - it will be a great twilight graduation #PantherNation",Mon Jun 01 23:15:18 +0000 2015,1433200518664,605512978692251649,person,0.9772952116696854,graduation,0.6598207395148514,other,0.7739133240403481
"",angellyxo,angie,"love, self search, and let people do them #TAMU19
","my froomie forfeited her first opportunity to sleep in as a hs graduate to take me to school today :') ",Tue Jun 02 00:41:17 +0000 2015,1433205677658,605534617081225216,person,0.9824757652893932,graduation,0.915887837393981,other,0.8537193876214083
"",mirogeorgiev97,Miroslav Georgiev,"Sharing the #news everyday.
","Native American student sues to wear eagle feather at graduation - Christian Science Monitor ",Wed Jun 03 00:51:20 +0000 2015,1433292680662,605899534128943104,person,0.8606062745841152,graduation,0.7817562909306733,other,0.7765660709674016
"",bran_villegas,brandon,"
",I'm always really good friends with the seniors and when they graduate all my friends are gone :/,Wed Jun 03 06:59:38 +0000 2015,1433314778658,605992219841949696,person,0.9964413697513714,graduation,0.6416653914264056,other,0.7029195365950313
"",gissrivass,giss,"new twitt AGAIN
","Graduate in 26 minutes and 9 seconds ",Wed Jun 03 18:33:38 +0000 2015,1433356418658,606166870660644864,person,0.6726557680407189,graduation,0.561433181294223,other,0.5959382881041273
"",Juanito1010,Juanito,"
",This graduation is hilarious... Life about to smack everyone across the face,Wed Jun 03 20:06:32 +0000 2015,1433361992663,606190249732128769,person,0.9439763051926999,graduation,0.669283941840509,other,0.9070483721850108
"",TanishaTertan,Tanisha Francois,"
","getting ready for graduation like ",Wed Jun 03 20:24:39 +0000 2015,1433363079661,606194808932200448,person,0.9771934572151768,graduation,0.9179492698318831,other,0.7020935563462
"",eyyyitsJulyssa,julyssa,"What are you willing to sacrifice to be great? university of jamestown ~ wrestling ~
",I already know I'm gonna cry tomorrow at graduation lol #classof2015,Thu Jun 04 04:13:56 +0000 2015,1433391236665,606312907966550016,person,0.6381011416802252,graduation,0.6394513461944398,other,0.5627510535712473
"",Nopoints4second,Pete Mitchell,"I think I'm funny. Dont follow me, I'll piss you off at some point.
",she was the first to ever graduate high school from her family so I guess It would be a big deal.,Thu Jun 04 16:21:20 +0000 2015,1433434880659,606495964145295360,person,0.9999694851349765,graduation,0.8851633063400676,other,0.9996692446316361
"",edwardpeguero1,"!edWWWarDDD!","18 | #Scorpio | Single | 1/2 #Dominican | Living life | Follow me @ IG @: edwardp127 | love the earth and what it offers
",you see i was gonna get drunk for graduation but imma leave that for tomorrow whih is friday,Fri Jun 05 04:16:26 +0000 2015,1433477786664,606675924973527041,person,0.7399766106441971,graduation,0.6738521430823673,other,0.8895022976831364
"",AdesinaPB,Boluwatife Adesina,"Christian,Jesus follower, natural hair
","#FirstYearAdvice remember you came uni to graduate with a degree, not rave 24/7 & join the Big Clash",Fri Jun 05 15:44:43 +0000 2015,1433519083663,606849137141776384,person,0.6300716477696012,graduation,0.5016043633359949,other,0.9253420001027759
"",CapersDarren,Darren Johnson,"
",Graduating Class of 2015 Bottle Cap Keychain by CapersBottleCaps  via  #graduation #gradgifts #Keychain #sale,Fri Jun 05 17:33:33 +0000 2015,1433525613663,606876525946896384,person,0.9771934572151768,graduation,0.9963585796329855,other,0.5996875195791138
"",taytay_bitch_,"taylorrrr ","get money & dont trip
","our graduation picss would been so fuckin cute , like goalsss",Fri Jun 05 21:01:16 +0000 2015,1433538076666,606928799570239488,person,0.5073809121767539,graduation,0.550977891487025,other,0.8323608106452122
