
"",SurgeonOfMean,Castiel Merteuil,"I am a four hundred foot tall purple platypus bear with pink horns and silver wings. #Nerd #Gamer #Animation Instagram: @PluckySpitfire
",I'm sick. I csnt be fucking mens right now. I'm leaving in an hour.,Thu Apr 02 15:10:23 +0000 2015,1427987423663,583647673477177345,person,0.9861524085329612,major_illness,0.745593786673741,self,0.8851853163395502
"",princessceleta,Celeta,"So slick, so small, curvy. Teeth all pearly, hair all curly.
",I'm sick of these wack ass rappers like I'm tired of hoes in chokers.,Sat Apr 04 03:50:52 +0000 2015,1428119452666,584201443252559872,person,0.8816911015815395,major_illness,0.7094416668002388,self,0.8689487516844947
"",GHillengas,"Geoffrey ","All around me are familiar faces Worn out places, worn out faces
","I don't have cancer, but I am cancer sooooo",Fri Apr 10 00:22:21 +0000 2015,1428625341659,586323295479422977,person,0.9927397169030827,major_illness,0.9884303939330795,self,0.9397845162172674
"",Athryn,Athryn,"I hike and blog about my misadventures. I also play games, read books, and watch Washington Capitals games. Born in San Francisco. Somehow ended up in Buffalo.
","I love getting treated like a pariah at work. I have no sick time to call in sick, so I have to come in anyway. One coworker visibly angry.",Tue Apr 14 15:21:23 +0000 2015,1429024883664,587999096109191168,person,0.9908400368148589,major_illness,0.8075702227388704,self,0.972276464975259
"",shelbeaustin,Shelbey,"i swear alot
",I'VE RAN INTO SO MANY PEOPLE I DIDN'T PLAN TO SEE TODAY. I'M GOING TO HAVE A HEART ATTACK. PLS CHILL UNIVERSE. I DON'T HAVE ANY MAKEUP ON.,Fri Apr 17 20:27:32 +0000 2015,1429302452666,589163304884408321,person,0.9899450239191337,major_illness,0.6262010529850575,self,0.6067686325646429
"",kellieoconnelll,Kellie O'Connell,"imma get it in a night gown
",sick of my eyes being so itchy and making me look high,Sat May 02 20:10:40 +0000 2015,1430597440663,594594878220206080,person,0.9792201065893734,major_illness,0.7556051193564446,self,0.741828761890205
"",briannarose2219,Brianna Wilken$,"50k for a verse no album out
",Whenever I'm sick I always have the urge to tweet like Jaden Smith,Fri May 08 02:16:40 +0000 2015,1431051400662,596498924459970560,person,0.9979161078097251,major_illness,0.6026797575204869,self,0.7072403642990275
"",stepichu,Stephanie R,"Gamer | Programmer | Aspiring author | 2nd Degree Black Belt in ATA Taekwondo | First Year student | I have a thing for soundtracks and video games
",I only ever sleep on my back when I'm sick but I have a special pillow for that anyway,Thu May 14 03:48:22 +0000 2015,1431575302662,598696328714039297,person,0.9995880109838269,major_illness,0.6659751963706775,self,0.984647816162776
"",sickbearder,sb,"
",Sick Beard: Started Download: Adventure Time - 6x36 - Hoots,Fri May 15 00:19:47 +0000 2015,1431649187663,599006224869363712,person,0.6726557680407189,major_illness,0.4938364573240325,self,0.5290050497724907
"",kaytlynnn_,Kayt,"
",I'm so sick and tired of my mom treating me like a 5 year old.,Fri May 15 17:59:45 +0000 2015,1431712785661,599272974206803969,person,0.934177422400597,major_illness,0.7737284398400686,self,0.8743469280984462
"",BasedgodDurant,Yung KD,"
",I can really stay in 1 spot for a whole day without moving like I really haven't ate today maybe Cus I'm sick,Sat May 16 00:07:43 +0000 2015,1431734863663,599365576058736640,person,0.8711313533076489,major_illness,0.8926840759488306,self,0.9276728783458273
"",MuireForbes,Muire Forbes,"Network Wiretapper, Traveler... Horrid Cook
","mom I can't go to school today I'm sick""with what""fergalicious definition make them boys go loco",Sat May 16 12:38:23 +0000 2015,1431779903657,599554487485800450,person,0.916698987624325,major_illness,0.7495597849491299,self,0.616512310025144
"",alishiasalmon,alishiasalmon,"Follower of Jesus, happy housewife, mommy to Olivia & Britain, floral designer. God save the Queen. #TeamEdward #TeamPeta #Allegiantbrokeme Future SNSD!
",my friend has stage IV cancer & has huge surgery coming up. PLEASE DM me a picture of you holding a sign saying #lizzystrong,Thu May 21 15:22:34 +0000 2015,1432221754657,601407744902443009,person,0.891500537667147,major_illness,0.5497635209074373,self,0.5098180386966764
"",hesversace,tomi,"@Harry_Styles: Do people who don't like @BoyzIIMen exist?
","my doctor told me I had cancer and I was like nah dude I'm a Virgo ",Sat May 23 00:08:07 +0000 2015,1432339687660,601902391768666112,person,0.9928119560319253,major_illness,0.7909946851556158,self,0.9927083983130564
"",char_k_,charkeisha,"live everyday to the fullest || Romans 8:38-39 || finna get CRUNK
","my doctor told me I had cancer and I was like nah dude I'm a Virgo ",Sat May 23 06:35:09 +0000 2015,1432362909661,601999791900364801,person,0.9916290894731147,major_illness,0.7909946851556158,self,0.9927083983130564
