
"",Dan_Heaning,Dan Heaning,"Miami Dolphins and service academy football blogger for @PhinPhanatic and @underdogdynasty. Hockey blog: https://flybyice.wordpress.com/posts/.
",I've seen #PhiladelphiaFlyers coaches fired for less than this. #MiamiDolphins #MIAvsNYJ,Sun Oct 04 14:07:56 +0000 2015,1443967676660,650673712543494145,person,0.9740109080183308,job_loss,0.8814590359855932,other,0.9523978444681032
"",Riguy_,Rian Garcia,"Senior at Kingsburg High
","BREAKING: Liverpool have fired manager Brendan Rodgers following their 1-1 draw with Everton today. ",Sun Oct 04 17:47:31 +0000 2015,1443980851657,650728972485988356,person,0.7521285654477299,job_loss,0.829995707988222,other,0.9514143628068359
"",christopher_phx,Cardinals (3-0),"@blacksunphx || @AZSportsColl
",Refs should be fired for this game,Sun Oct 04 22:45:41 +0000 2015,1443998741661,650804008601419776,person,0.6982762399000895,job_loss,0.5152363405217363,other,0.9346440067242251
"",wsfm,Wayne,"PR, Comms and Digital Mkt. Environment and wildlife. Sports fan and geek at heart. (Views are my own).
","The Miami Dolphins have reportedly fired head coach Joe Philbin  ",Mon Oct 05 16:07:15 +0000 2015,1444061235663,651066127444017152,person,0.9885697934331245,job_loss,0.8397429157450012,other,0.9801299228726501
"",JTSchreck,Schreck,"
","#miamidolphins #dolphins Joe Philbin fired by Miami Dolphins ",Mon Oct 05 17:50:42 +0000 2015,1444067442663,651092161488920580,person,0.6726557680407189,job_loss,0.7925180870565144,other,0.9696229182790221
"",MikeKozak2,Mike Kozak,"24/7 Sports, Fantasy Football, Sports Gambling, Horse Racing, Poker, Traveling, NY Rangers, NY Jets, Yankees, Knicks, Arsenal
","If Joe Philbin was fired after Game 4, you would have to believe Caldwell/Lombardi on the hot seat now, no? #nfl",Tue Oct 06 02:38:04 +0000 2015,1444099084660,651224877643362304,person,0.9935131531706474,job_loss,0.9573336989169469,other,0.9925088063885509
"",Finding_Sipho7,papa action,"Slytherin Head of House
",He did say that though. That he is a Chelsea fan first and foremost. Also said he won't quit and will stay unless he's fired,Tue Oct 06 11:27:07 +0000 2015,1444130827665,651358017456373760,person,0.9542523601571844,job_loss,0.9833959592792715,other,0.9999892238548079
"",MonkFan72,MonkFan72,"
","""Who got a tracksuit, I got a tracksuit, who got a tracksuit, I'm wearing a leisure suit.""",Fri Oct 09 15:01:07 +0000 2015,1444402867657,652499035882962945,person,0.9849787526051949,job_loss,0.43022261217888497,other,0.8299780387670526
"",EnergyCredit1,Energy Credit,"No investment advice intended or given. Views are mine alone.
",from good sources board fired Gary right before last MHR sold.,Sat Oct 10 19:14:42 +0000 2015,1444504482662,652925240104751104,person,0.7291004118070274,job_loss,0.8990024558505291,other,0.9430804050207924
"",hale_charles,Charles Hale,"
","gotta make that bottom line. People need to realize, they r hired to be fired. It's a Reality Show. ""You're Fired!""",Tue Oct 13 13:39:06 +0000 2015,1444743546662,653927947196305409,person,0.9911542246477301,job_loss,0.9998933492888042,other,0.995551229798143
"",jjjjrd,jord,"(delicious)
",said other day u thought u were gonna get fired,Tue Oct 13 16:24:31 +0000 2015,1444753471658,653969575646728192,person,0.7542446426152414,job_loss,0.9144640016575465,other,0.9288774004799717
"",sarmstrong_22,Sean Armstrong,"
","After 26 years, the Head Ball Coach has officially resigned from college football #Legend ",Tue Oct 13 16:38:22 +0000 2015,1444754302662,653973061130170368,person,0.996533587757328,job_loss,0.7847995298516096,other,0.804761445576194
"",UKDefSecAdvisor,Defence Expert,"Commentator on international affairs & defence. Advisor to a previous UK Secretary of State for Defence.
","A Russian SAM, fired from Russian controlled territory and Russia vetoes a UN inquiry into the MH17 attack. What more do you need to know?",Tue Oct 13 17:53:48 +0000 2015,1444758828664,653992044558438401,person,0.6994538552847855,job_loss,0.7738394602891143,other,0.9824237149041293
"",StatManMitchell,Matt Mitchell,"Statistician by day, sabermetrician/gamer/sports nut/husband by night.
","In other sports news, is Klinsmann fired yet? #USMNT",Wed Oct 14 00:15:52 +0000 2015,1444781752663,654088194779054080,person,0.9771934572151768,job_loss,0.9002679506264679,other,0.9688288379741703
"",abssomji,Abbas-Ali Somji,"SC- abbas-ali  insta- abbasalis
",Apprentice is Ruined this year... No Nick and no Dara for apprentice you're fired! #TheApprentice,Wed Oct 14 22:05:42 +0000 2015,1444860342657,654417825105354752,person,0.5752301973557409,job_loss,0.9243243902380012,other,0.9917475821674339
"",quanna378,Quanna,"It's me
","#GreatMomentsInBlackTwitterHistory When we got her fired ",Fri Oct 16 00:46:03 +0000 2015,1444956363664,654820566398992384,person,0.9804773560099798,job_loss,0.9753449973133841,other,0.9984683100739277
"",Soyracha,Soyracha,"ONE WORLD ONE SAUCE SOYRACHA - The Cure For Condiment Dysfunction
","The Second Girl In The Red Is Just A Beat Or Two Off - Will She Get Fired Asks Dragon?? ",Sat Oct 17 12:09:01 +0000 2015,1445083741664,655354828453875713,person,0.8044834816029536,job_loss,0.8557073141288906,other,0.9765023527190447
